id,lat,lng,barangay,address,alarm_level,reported_at,resolved_at,duration_minutes,casualties,injuries,estimated_damage,cause,actions_taken,reported_by,verified_by,attachments,type_of_occupancy
"ddee7c87-52f3-4cfe-a372-be8aa8ebd948",14.5794,121.0359,"Addition Hills","MARTINEZ ST., BRGY. ADDITION HILLS, M.C.","FOUA","""2014-09-24T00:00:00.000Z""","""2014-09-24T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"SERVICE WIRE"
"0937c2d8-e60d-47f7-884a-3716d760cb94",14.5794,121.0359,"Wack-wack Greenhills","NEAR KAMAYAN RESTAURANT WACK WACK, EDSA, M.C.","FOUA","""2014-09-24T00:00:00.000Z""","""2014-09-24T00:00:00.000Z""",,0,0,"3000","STRUCTURAL",,,,,"BUSSINESS"
"3cb7addf-b3be-400d-a537-32e0a7963183",14.5794,121.0359,"Vergara","ISAAC LOPEZ ELEM. SCHOOL, VERGARA","FOUA","""2014-09-30T00:00:00.000Z""","""2014-09-30T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"SERVICE WIRE"
"57bdb446-cd17-42b8-8c56-d975b202434e",14.5794,121.0359,"New Zaniga","PARADISE CEMETERY AGLIPAY ST., BRGY. NEW ZANIGA, M.C.","FOUA","""2014-10-02T00:00:00.000Z""","""2014-10-02T00:00:00.000Z""",,0,0,"60000","ELECTRICAL",,,,,"SERVICE WIRE"
"7386084a-a022-436f-b340-d35cc1e7e4f2",14.5794,121.0359,"Malamig","#534 HALCON COR. TALAYAN BRGY. MALAMIG, M.C.","1ST ALARM","""2014-10-03T00:00:00.000Z""","""2014-10-03T00:00:00.000Z""",,0,3,"200000","STRUCTURAL",,,,,"BUSSINESS"
"33ee1acc-4eb0-4989-b76c-76963161e915",14.5794,121.0359,"Plainview","#27 KAYUMANGGI BRGY. PLAINVIEW, M.C","FOUA","""2014-10-05T00:00:00.000Z""","""2014-10-05T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"SERVICE WIRE"
"4d52f65e-f145-41dc-8905-5bf9923b12db",14.5794,121.0359,"Poblacion","A.T REYES ST., POBLACION M.C","FOUA","""2014-10-05T00:00:00.000Z""","""2014-10-05T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"SERVICE WIRE"
"c26cbdfa-ae2e-4e1f-aacd-b21622c27aa7",14.5794,121.0359,"Daang Bakal","HAIG ST., DAANG BAKAL, M.C.","FOUA","""2014-10-20T00:00:00.000Z""","""2014-10-20T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"SERVICE WIRE"
"6e0864e4-45e5-42a6-b203-510c27225838",14.5794,121.0359,"Plainview","#19 SAN RAFAEL ST. BRGY. PLAINVIEW M.C.","FOUA","""2014-11-12T00:00:00.000Z""","""2014-11-12T00:00:00.000Z""",,0,0,"5000","STUCTURAL",,,,,"RESIDENTIAL"
"4b5562f6-bdc4-4087-b130-e66603105f78",14.5794,121.0359,"Addition Hills","TORRES ST., BRGY. ADDITION HILLS, M.C.","FOUA","""2014-11-16T00:00:00.000Z""","""2014-11-16T00:00:00.000Z""",,0,0,"100","RUBBISH",,,,,
"afdf19d9-60a9-4177-b9c7-31872353cc86",14.5794,121.0359,"Buayang Bato","PINAGTIPUNAN COR. POBLADOR HAGDANG BATO LIBIS, M.C.","FOUA","""2014-11-16T00:00:00.000Z""","""2014-11-16T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"POST FIRE"
"74761158-226a-4e9f-b802-c92590d80a7b",14.5794,121.0359,"Plainview","#44 SIKAP ST. CORNER BONI AVE. BRGY. PLAINVIEW, M.C.","FOUA","""2014-11-17T00:00:00.000Z""","""2014-11-17T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"POST FIRE"
"f6f0346e-21db-46a4-a71f-3d9c2aaef929",14.5794,121.0359,"Barangka Drive","#14 KAPALARAN ST. COR. HALCON ST. BRGY. BARANGKA DRIVE, M.C.","2ND ALARM","""2014-11-20T00:00:00.000Z""","""2014-11-20T00:00:00.000Z""",,0,1,"400000","STUCTURAL",,,,,"RESIDENTIAL"
"8d6a40ff-8b5b-488a-8170-170f4691920e",14.5794,121.0359,"Harapin ang Bukas","#521 M. VASQUEZ ST., BRGY. HARAPIN ANG BUKAS, M.C.","1ST ALARM","""2014-11-27T00:00:00.000Z""","""2014-11-27T00:00:00.000Z""",,0,0,"300000","STUCTURAL",,,,,"RESIDENTIAL"
"343d40c7-5de0-494e-ad2b-be3c1f37aeaa",14.5794,121.0359,"New Zaniga","P. DE LEON ST., BRGY. NEW ZANIGA, M.C.","FOUA","""2014-11-30T00:00:00.000Z""","""2014-11-30T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"POST FIRE"
"3b4be5f9-282d-4b87-b303-98d1a2f245c7",14.5794,121.0359,"Hulo","PANTALEON COR. CORONADO BRGY. HULO","FOUA","""2014-12-03T00:00:00.000Z""","""2014-12-03T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"SERVICE WIRE"
"be0626ad-e41b-4218-beea-4b339734b670",14.5794,121.0359,"Plainview","#111 STO. ROSARIO ST. BRGY. PLAINVIEW M.C.","2ND ALARM","""2014-12-05T00:00:00.000Z""","""2014-12-05T00:00:00.000Z""",,0,0,"300000","STRUCTURAL",,,,,"RESIDENTIAL"
"bd087fe8-8166-4cc4-b8ce-c08e2b8f1bcc",14.5794,121.0359,"Plainview","#111 STO. ROSARIO ST. BRGY. PLAINVIEW M.C.","FOUA","""2014-12-06T00:00:00.000Z""","""2014-12-06T00:00:00.000Z""",,0,0,"400","STRUCTURAL",,,,,"RESIDENTIAL"
"34934e8c-fea9-4d24-b0d3-897a2308a31c",14.5794,121.0359,"Hulo","PVT. RD.BRGY. HULO","FOUA","""2014-12-19T00:00:00.000Z""","""2014-12-19T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"RESIDENTIAL"
"d8cc8a5c-c787-4c06-810d-61747e729b1d",14.5794,121.0359,"Barangka Itaas","MATIB ST., BARANGKA ITAAS","FOUA","""2014-12-27T00:00:00.000Z""","""2014-12-27T00:00:00.000Z""",,0,0,"100","STRUCTURAL",,,,,"RESIDENTIAL"
"0b33f18c-de13-484e-a6e9-66be3eae5d59",14.5794,121.0359,"Barangka Ilaya","PIONEER NORTH EDSA ILAYA","FOUA","""2014-12-27T00:00:00.000Z""","""2014-12-27T00:00:00.000Z""",,0,0,"2000","ELECTRICAL",,,,,"VEHICULAR"
"5f71499b-0227-4af4-8c93-956c898aad62",14.5794,121.0359,"Poblacion","SUNDAY ST., BRGY. POBLACION, M.C.","FOUA","""2014-12-31T00:00:00.000Z""","""2014-12-31T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"RESIDENTIAL"
"7d4461e9-3fda-4064-bd1f-9680601b7abc",14.5794,121.0359,"New Zaniga","P.CRUZ CORNER POLICARPIO, BRGY. NEW ZANIGA, MC","FOUA","""2015-01-10T00:00:00.000Z""","""2015-01-10T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"POST FIRE"
"81534021-d341-4659-8a57-cd2213372772",14.5794,121.0359,"Plainview","NO. 52 NORTH SIKAP STREET, BRGY. PLAINVIEW , MC","1ST ALARM","""2015-01-10T00:00:00.000Z""","""2015-01-10T00:00:00.000Z""",,0,0,"200000","STRUCTURAL",,,,,"RESIDENTIAL"
"d1cf14d9-7d59-421d-81cb-cf7d0eaaf8e5",14.5794,121.0359,"Plainview","ST THERESE PVT. SCH. SGT. BUMATAY BRGY. PLAINVIEW, M.C.","FOUA","""2015-01-20T00:00:00.000Z""","""2015-01-20T00:00:00.000Z""",,0,0,"1000","ELECTRICAL",,,,,"POST FIRE"
"6ae8ba2c-9a87-4c2d-85b7-2f43bf751f57",14.5794,121.0359,"Wack-wack Greenhills","KAMAYAN RESTAURANT EDSA, BRGY. WACK WACK GREENHILLS M.C.","FOUA","""2015-01-23T00:00:00.000Z""","""2015-01-23T00:00:00.000Z""",,0,0,"2000","STRUCTURAL",,,,,"PLACE OF ASSEMBLY"
"f6dbcf23-9cac-4c4d-94df-7a2f04310c19",14.5794,121.0359,"Malamig","#705 PAZ BLDG BONI AVE., COR. HALCON, BRGY. MALAMIG, M.C.","2ND ALARM","""2015-01-25T00:00:00.000Z""","""2015-01-25T00:00:00.000Z""",,0,0,"150000","STRUCTURAL",,,,,"RESIDENTIAL"
"4e999634-4159-4268-917c-a10f653ebfdb",14.5794,121.0359,"Highway Hills","SINAG ST., BRGY. HIGH-WAY HILLS, M.C.","FOUA","""2015-01-26T00:00:00.000Z""","""2015-01-26T00:00:00.000Z""",,0,0,"100","ELECTRICAL",,,,,"POST FIRE"
"f90ca16c-5080-4057-ac7a-917999cb5dde",14.5794,121.0359,"Plainview","BONI COR. SIKAP, BRGY. PLAINVIEW, M.C.","FOUA","""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"POST FIRE"
"25b49264-a050-444f-85e5-925c977b152d",14.5794,121.0359,"Barangka Drive","TANGLAW COR. BRGY. BARANGKA DRIVE,M.C.","FOUA","""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"RESIDENTIAL"
"80cc5ba6-524d-47fb-aff9-d843fa9744ed",14.5794,121.0359,"Poblacion","# 88 BACKSIDE ST., MANDALUYONG ELEMENTARY SCH., BRGY.POBLACION, M.C","FOUA","""2015-02-01T00:00:00.000Z""","""2015-02-01T00:00:00.000Z""",,0,0,"20000","STRUCTURAL",,,,,"RESIDENTIAL"
"55ca0375-61bf-4817-90d0-bdf0f908abfd",14.5794,121.0359,"Plainview","SAN RAFAEL COR. BONI, BRGY. PLAINVIEW, M.C.","FOUA","""2015-02-02T00:00:00.000Z""","""2015-02-02T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"POST FIRE"
"d0cb4baf-cf2c-49c7-859d-577b34e8b1a6",14.5794,121.0359,"Barangka Itaas","PANTALEON ST., BARANGKA ITAAS, M.C.","FOUA","""2015-02-06T00:00:00.000Z""","""2015-02-06T00:00:00.000Z""",,0,0,"1500","STRUCTURAL",,,,,"INDUSTRIAL"
"708ccb59-c1ff-4ba5-b689-97e1a2125ef0",14.5794,121.0359,"Plainview","#5 LOURDES ST., BRGY. PLAINVIEW, M.C.","1ST ALARM","""2015-02-12T00:00:00.000Z""","""2015-02-12T00:00:00.000Z""",,0,0,"300000","STRUCTURAL",,,,,"RESIDENTIAL"
"91d83e42-7598-433f-806f-116235112f06",14.5794,121.0359,"Barangka Drive","#853 GUINHAWA ST., BRGY. BARANGKA DRIVE, M.C.","FOUA","""2015-02-15T00:00:00.000Z""","""2015-02-15T00:00:00.000Z""",,0,0,"2000","STRUCTURAL",,,,,"RESIDENTIAL"
"3c85ed21-61e8-42be-ba3f-676672592685",14.5794,121.0359,"Highway Hills","#125 PIONEER ST.,BRGY. HI-WAY HILLS, M.C.","FOUA","""2015-02-19T00:00:00.000Z""","""2015-02-19T00:00:00.000Z""",,0,0,"800","ELECTRICAL",,,,,"POST FIRE"
"611f97d4-cb0c-4de4-bc58-491626e0dc01",14.5794,121.0359,"Malamig","UNIT50 TOWER3 BURBANK CALIFORNIA GARDENS LIBERTAD ST.,BRGY.MALAMIG, M.C","FOUA","""2015-02-19T00:00:00.000Z""","""2015-02-19T00:00:00.000Z""",,0,0,"5000","STRUCTURAL",,,,,"RESIDENTIAL"
"9f869449-c824-4bad-be13-c68c7bd8fbb1",14.5794,121.0359,"Highway Hills","PIONEER ST., NEAR CITY LAND BRGY. HI-WAY HILLS, M.C.","FOUA","""2015-02-24T00:00:00.000Z""","""2015-02-24T00:00:00.000Z""",,0,0,"600","ELECTRICAL",,,,,"POST FIRE"
"78f3af6b-572a-4c10-8bd2-3a1adc94ea65",14.5794,121.0359,"Buayang Bato","INFRONT OF STARMALL SOUTHBOUND, BRGY. BUAYANG BATO, M.C.","FOUA","""2015-02-26T00:00:00.000Z""","""2015-02-26T00:00:00.000Z""",,0,0,"5000","ELECTRICAL",,,,,"VEHICULAR"
"86fee824-16d8-4cf9-a19a-9d3cdc72d4d7",14.5794,121.0359,"Barangka Ilaya","SIERRA MADRE ST., COR., EDSA, BRGY. BARANGKA ILAYA, M.C.","FOUA","""2015-03-03T00:00:00.000Z""","""2015-03-03T00:00:00.000Z""",,0,0,"1000","ELECTRICAL",,,,,"VEHICULAR"
"fbc92a93-ada2-4fe8-8bcc-4edc500903de",14.5794,121.0359,"Wack-wack Greenhills","SHAW CENTER MALL, BRGY, WACK WACK, M.C","FOUA","""2015-03-13T00:00:00.000Z""","""2015-03-13T00:00:00.000Z""",,0,0,"100","ELECTRICAL",,,,,"POST FIRE"
"9d0332c3-dbd5-4d84-b15e-51db54034d39",14.5794,121.0359,"Addition Hills","BLK. 22 MARTINEZ ST., BRGY. ADDITION HILLS, M.C","FOUA","""2015-03-18T00:00:00.000Z""","""2015-03-18T00:00:00.000Z""",,0,0,"600","STRUCTURAL",,,,,"RESIDENTIAL"
"def8fb28-acca-44ee-9a59-1af89ef1b064",14.5794,121.0359,"Poblacion","#476 STAR ST., BRGY. POBLACION, M.C","1ST ALARM","""2015-03-19T00:00:00.000Z""","""2015-03-19T00:00:00.000Z""",,0,0,"25000","STRUCTURAL",,,,,"RESIDENTIAL"
"79d8721a-3ce9-4e96-a893-38f27f56146e",14.5794,121.0359,"Plainview","BLK. 37 PANATAG ST., BRGY. PLAINVIEW, M.C","2ND ALARM","""2015-03-20T00:00:00.000Z""","""2015-03-20T00:00:00.000Z""",,0,0,"30000","STRUCTURAL",,,,,"RESIDENTIAL"
"6923db68-71f2-4c54-a6b6-8b0404e278d3",14.5794,121.0359,"Addition Hills","BLK. 38 BRGY ADDITION HILLS, M.C","FOUA","""2015-03-20T00:00:00.000Z""","""2015-03-20T00:00:00.000Z""",,0,0,"500","STRUCTURAL",,,,,"RESIDENTIAL"
"7f5dec8f-ac2f-48e3-9c1a-b8153a41e1e7",14.5794,121.0359,"Buayang Bato","SHAW BLVD. COR. ACACIA LANA BRGY. HAGDANG BATO IBABA, M.C","FOUA","""2015-03-20T00:00:00.000Z""","""2015-03-20T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"78931976-69ba-4c7d-9580-9c139dc1ed59",14.5794,121.0359,"Buayang Bato","#186 BONIFACIO ST., BRGY. HAGDANG BATO ITAAS, M.C","FOUA","""2015-03-27T00:00:00.000Z""","""2015-03-27T00:00:00.000Z""",,0,0,"300","ELECTRICAL",,,,,"POST FIRE"
"71e24c3f-3fab-4658-9eaf-47a17c773ba4",14.5794,121.0359,"Old Zaniga","PARADISE CEMETERY BRGY. OLD ZANIGA, M.C","FOUA","""2015-03-28T00:00:00.000Z""","""2015-03-28T00:00:00.000Z""",,0,0,"100","STRUCTURAL",,,,,"ASSEMBLY"
"1ebfcf2d-937d-4f0d-9353-4c951a94dd3c",14.5794,121.0359,"Malamig","BONI AVE., DANSALAN, BRGY. MALAMIG, M.C","FOUA","""2015-03-30T00:00:00.000Z""","""2015-03-30T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"VEHICULAR"
"9b2d6ff3-165f-4781-a50c-503e567a4b4b",14.5794,121.0359,"Pag-asa","PANADERON ST., BRGY. PAG-ASA, M.C","FOUA","""2015-03-31T00:00:00.000Z""","""2015-03-31T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"VEHICULAR"
"2d640498-fa4f-4539-aaf9-1338662bfba4",14.5794,121.0359,"Bagong Silang","HAIG ST., DAANG BAKAL, BRGY. BAGONG SILANG, M.C.","FOUA","""2015-04-03T00:00:00.000Z""","""2015-04-03T00:00:00.000Z""",,0,0,"2000","STRUCTURAL",,,,,"RESIDENTIAL"
"7be137bd-ba80-4a3d-91c2-457c150b28a4",14.5794,121.0359,"Barangka Drive","R.T.U COMPOUND, BONI AVENUE BARANGKA DRIVE, M.C","FOUA","""2015-04-03T00:00:00.000Z""","""2015-04-03T00:00:00.000Z""",,0,0,"100","RUBBISH",,,,,"OTHERS (RUBBISH)"
"62fbb93d-093b-410b-86fa-81076d04969e",14.5794,121.0359,"Barangka Itaas","BRGY. BARANGKA ITAAS, M.C","FOUA","""2015-04-04T00:00:00.000Z""","""2015-04-04T00:00:00.000Z""",,0,0,"100","RUBBISH",,,,,"OTHERS (RUBBISH)"
"76349c8d-87dc-4c5b-905f-5aef458c39af",14.5794,121.0359,"Old Zaniga","BLUMENTRIT COR. VERGARA, BRGY. OLD ZANIGA, M.C","FOUA","""2015-04-07T00:00:00.000Z""","""2015-04-07T00:00:00.000Z""",,0,0,"500","STRUCTURAL",,,,,"RESIDENTIAL"
"54f3d40e-1253-4ef6-976d-2c16e5e1f55b",14.5794,121.0359,"Mauway","C.I.W COMPUND, BRGY. MAUWAY, M.C","FOUA","""2015-04-09T00:00:00.000Z""","""2015-04-09T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"e5b2547d-7f68-4045-9c01-5dfb1f7382d1",14.5794,121.0359,"Highway Hills","FACILITIES CENTER SHAW BLVD., M.C",,"""2015-04-11T00:00:00.000Z""","""2015-04-11T00:00:00.000Z""",,0,0,"0",,,,,,
"25e1b866-aaf8-4cc2-a618-384f9e453b18",14.5794,121.0359,"Plainview","TERRIS VILLA PLAINVIEW, M.C","FOUA","""2015-04-13T00:00:00.000Z""","""2015-04-13T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"2dad8a58-0eb7-466a-9a4e-a1e8c4fe5c08",14.5794,121.0359,"Plainview","SAN JOAQUIN BRGY. PLAINVIEW, M.C","FOUA","""2015-04-13T00:00:00.000Z""","""2015-04-13T00:00:00.000Z""",,0,0,"100","RUBIISH",,,,,"OTHERS (RUBBISH)"
"d38dc3bb-2a81-4c8b-b257-a2b5039cb3dd",14.5794,121.0359,"Highway Hills","#41 ESTEBAN ST. COR. DM GUEVARRA, BRGY. HI-WAY HILLS, M.C","3RD ALARM","""2015-04-14T00:00:00.000Z""","""2015-04-14T00:00:00.000Z""",,0,0,"400000","STRUCTURAL",,,,,"RESIDENTIAL"
"dce30249-28fb-4cdc-9d0b-9ef362b4fd18",14.5794,121.0359,"Highway Hills","ESTEBAN STREET, BRGY. HI-WAY HILLS, M.C","FOUA","""2015-04-15T00:00:00.000Z""","""2015-04-15T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"c4be8552-171b-46da-a3ba-db3f56407d4c",14.5794,121.0359,"Barangka Ilaya","RELIANCE ST., BARANGAY BARANGKA ILAYA, M.C","FOUA","""2015-04-16T00:00:00.000Z""","""2015-04-16T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"79f6c35c-1188-4b86-a37a-f5915cea0ff2",14.5794,121.0359,"Highway Hills","EDSA GUADIX, M.C",,"""2015-04-18T00:00:00.000Z""","""2015-04-18T00:00:00.000Z""",,0,0,"0",,,,,,
"cc3b7058-efdd-436d-bcea-6b126219ccd5",14.5794,121.0359,"Daang Bakal","ALLEY 3, DAANG BAKAL, M.C","FOUA","""2015-04-19T00:00:00.000Z""","""2015-04-19T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"8b0570da-f8b5-4e53-859a-e753f44646e5",14.5794,121.0359,"Highway Hills","KANLAON ST., COR LIBERTAD, BRGY. HI-WAY HILLS, M.C","FOUA","""2015-04-20T00:00:00.000Z""","""2015-04-20T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"0f928ee6-4e32-4a83-8b44-11fea6900a37",14.5794,121.0359,"Plainview","TOP WAY, BRGY. PLAINVIEW, M.C","FOUA","""2015-04-20T00:00:00.000Z""","""2015-04-20T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"9181686a-a73c-48c9-9f92-8808c2b5548d",14.5794,121.0359,"Addition Hills","BLOCK 22 MOLAVE ST., BRGY. ADDITION HILLS, M.C","FOUA","""2015-04-20T00:00:00.000Z""","""2015-04-20T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"241ea629-d40c-428b-aae2-c481c463d2e6",14.5794,121.0359,"Plainview","BONI AVE. INFRONT OF TOP WAY BRGY. PLAINVIEW, M.C","FOUA","""2015-04-21T00:00:00.000Z""","""2015-04-21T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"023d76ac-96ec-445f-b06a-60f666c3c82c",14.5794,121.0359,"Old Zaniga","#966 L PARADA ST., BRGY. OLD ZANIGA, M.C","1ST ALARM","""2015-04-22T00:00:00.000Z""","""2015-04-22T00:00:00.000Z""",,0,0,"20000","STRUCTURAL",,,,,"RESIDENTIAL"
"5d91d71f-8650-4a37-9bd1-913e9dcbcecc",14.5794,121.0359,"Addition Hills","FABELLA ST., BRGY. ADDITION HILLS, M.C","FOUA","""2015-04-22T00:00:00.000Z""","""2015-04-22T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"6322c644-d252-4c5e-ab64-8171a79fc67e",14.5794,121.0359,"Mauway","ISLA SINAG COMPOUND BRGY. MAUWAY, M.C","FOUA","""2015-04-23T00:00:00.000Z""","""2015-04-23T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"1a63c7e5-751d-4d71-8773-f5f30bfce53c",14.5794,121.0359,"Wack-wack Greenhills","SEC BLDG., EDSA GREENHILLS WACK WACK, M.C","FOUA","""2015-04-27T00:00:00.000Z""","""2015-04-27T00:00:00.000Z""",,0,0,"5000","STRUCTURAL",,,,,"BUSINESS"
"cd1cf54a-fa73-492a-909b-80e2028831ee",14.5794,121.0359,"Addition Hills","BLK. 37 MARINELLA ST., BRGY. ADDITION HILLS, M.C","FOUA","""2015-04-29T00:00:00.000Z""","""2015-04-29T00:00:00.000Z""",,0,0,"3000","STRUCTURAL",,,,,"RESIDENTIAL"
"81ca2e68-393f-41d5-9599-a0e40555505b",14.5794,121.0359,"Addition Hills","SHAW CENTER MALL, SHAW BOULEVARD, BRGY. ADDITION HILLS","FOUA","""2015-04-30T00:00:00.000Z""","""2015-04-30T00:00:00.000Z""",,0,0,"2000","ELECTRICAL",,,,,"MERCANTILE"
"49e1fa49-8606-436d-8136-67b0418bf343",14.5794,121.0359,"Barangka Drive","BUSILAK COR. MA. CLARA BRGY. BARANGKA DRIVE, M.C.","FOUA","""2015-05-03T00:00:00.000Z""","""2015-05-03T00:00:00.000Z""",,0,0,"1500","STRUCTURAL",,,,,"RESIDENTIAL"
"75828380-576d-42a8-8f86-c1ffa7127c6c",14.5794,121.0359,"Old Zaniga","AGLIPAY ST. DREAMLAND SUBD., BRGY. OLD ZANIGA, M.C","FOUA","""2015-05-08T00:00:00.000Z""","""2015-05-08T00:00:00.000Z""",,0,0,"200","GRASS FIRE",,,,,"OTHERS (GRASS FIRE)"
"db04c554-2f4e-4f4e-9854-93b96a5cb3aa",14.5794,121.0359,"Burol","M. VASQUEZ ST., BRGY. BUROL, M.C","FOUA","""2015-05-09T00:00:00.000Z""","""2015-05-09T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"RESIDENTIAL"
"4ba9211d-84f7-42d5-9e74-c0ec67e947ea",14.5794,121.0359,"Addition Hills","NUEBE DE PEBRERO ST., COR CARDINAL SANTOS, BRGY. ADDITION HILLS, M.C","FOUA","""2015-05-12T00:00:00.000Z""","""2015-05-12T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"91ef5b1f-1a57-4ed8-bb0d-6ef2bf00db4f",14.5794,121.0359,"Hulo","SANIBOY, BRGY. HULO, M.C","FOUA","""2015-05-16T00:00:00.000Z""","""2015-05-16T00:00:00.000Z""",,0,0,"200","ELECTRICAL",,,,,"POST FIRE"
"6611352f-cd01-46fd-9ac0-032f2a9f22f7",14.5794,121.0359,"Hulo","#556 F. BLUMENTRIT ST., BRGY. HULO, M.C","FOUA","""2015-05-17T00:00:00.000Z""","""2015-05-17T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"RESIDENTIAL"
"f2df8103-785c-4136-ac83-a5ef1974aac5",14.5794,121.0359,"Daang Bakal","PAN-ACUP BERNADES ST., BRGY. DAANG BAKAL, M.C","FOUA","""2015-05-20T00:00:00.000Z""","""2015-05-20T00:00:00.000Z""",,0,0,"500","RUBBISH FIRE",,,,,"COMMERCIAL"
"0d1ef02d-0e97-4a62-9f6b-ed000f36f727",14.5794,121.0359,"Plainview","KASIPAGAN COR. FLORANTE ST., BRGY. PLAINVIEW, M.C","FOUA","""2015-05-27T00:00:00.000Z""","""2015-05-27T00:00:00.000Z""",,0,0,"200","RUBBISH",,,,,"OTHERS (RUBBISH FIRE)"
"19063138-49bb-4a7b-993d-7e98397ea044",14.5794,121.0359,"Highway Hills","#207 EDSA NEAR SAISAKI KAMAYAN, M.C",,"""2015-06-04T00:00:00.000Z""","""2015-06-04T00:00:00.000Z""",,0,0,"0",,,,,,
"d6a624e7-8c97-452e-84d8-25f62c4d0f7d",14.5794,121.0359,"Addition Hills","BLK 38 WELFAREVILLE COMP. ADDITION HILLS, M.C","2ND ALARM","""2015-06-13T00:00:00.000Z""","""2015-06-13T00:00:00.000Z""",,0,0,"7000","STRUCTURAL",,,,,"RESIDENTIAL"
"28bcc3fb-460f-438d-9bc5-7f11f19383af",14.5794,121.0359,"Addition Hills","WELLNESS SPA RESIDENTIAL CONDO.SHAW BLVD. ADDITION HILLS","FOUA","""2015-06-14T00:00:00.000Z""","""2015-06-14T00:00:00.000Z""",,0,0,"4000","STRUCTURAL",,,,,"RESIDENTIAL"
"61e4b6f8-9a08-4293-aea3-61db976d9c35",14.5794,121.0359,"Hulo","BRGY. HULO NEAR HULO ELEM. SCH. M.C","FOUA","""2015-06-16T00:00:00.000Z""","""2015-06-16T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"POST FIRE"
"a4f28561-ae5d-46b1-89af-c393043f61a0",14.5794,121.0359,"Addition Hills","LUNA MENCIAS ST., INFRONT OF DUMLAO GYM BIG GUYS PIZZA, BRGY ADD M.C",,"""2015-06-18T00:00:00.000Z""","""2015-06-18T00:00:00.000Z""",,0,0,"0",,,,,,
"44371fb4-ca5f-47f3-9cf8-34f0325a0e50",14.5794,121.0359,"Addition Hills","BLK40 BRGY. ADDITION HILLS. M.C","FOUA","""2015-06-19T00:00:00.000Z""","""2015-06-19T00:00:00.000Z""",,0,0,"1500","STRUCTURAL",,,,,"RESIDENTIAL"
"6bf86cc4-26c5-4bc9-b740-910f3228cd78",14.5794,121.0359,"Addition Hills","338 SHAW BLVD. COR. GOMEZVILLE ST., BRGY. ADDITION HILLS, M.C","FOUA","""2015-06-29T00:00:00.000Z""","""2015-06-29T00:00:00.000Z""",,0,0,"71000","STRUCTURAL",,,,,"RESIDENTIAL"
"86ecec6d-5a01-45ae-b882-de9fcae51674",14.5794,121.0359,"Barangka Drive","KAPALARAN ST., BARANGKA DRIVE, M.C.","FOUA","""2015-07-03T00:00:00.000Z""","""2015-07-03T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"POST FIRE"
"d848343e-c14f-4705-b31b-7e6e6faff555",14.5794,121.0359,"Malamig","PINATUBO ST., BRGY. MALAMIG, M.C.","FOUA","""2015-07-07T00:00:00.000Z""","""2015-07-07T00:00:00.000Z""",,0,0,"3000","STRUCTURAL",,,,,"MERCANTILE"
